Dependency=Custom State	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=HVAC Secondary Heating Fuel	Dependency=Vintage	Option=Ducted Heating	Option=Non-Ducted Heating	Option=None	source_count	source_weight	sampling_probability
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1940s	0	0	1	0	0	0.00250627
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1950s	0	0	1	0	0	0.0039271
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1960s	0	0	1	0	0	0.00343203
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1970s	0	0	1	0	0	0.00477571
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1980s	0	0	1	0	0	0.00338544
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	1990s	0	0	1	0	0	0.00238987
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	2000s	0	0	1	0	0	0.00144316
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	2010s	0	0	1	0	0	0.000621987
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	None	<1940	0	0	1	0	0	0.0107057
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	2000s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	2010s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	Non-Ducted Heating	Wood	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	1940s	0	0	1	0	0	0.00324177
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	1950s	0	0	1	0	0	0.00604544
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	1960s	0	0	1	0	0	0.00973033
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	1970s	0	0	1	0	0	0.0143066
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	1980s	0	0	1	0	0	0.0103329
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	1990s	0	0	1	0	0	0.0087377
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	2000s	0	0	1	0	0	0.00642187
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	2010s	0	0	1	0	0	0.00401559
Others	Multi-Family with 5+ Units	Non-Ducted Heating	None	<1940	0	0	1	0	0	0.0111682
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1960s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1970s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1980s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	1990s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	2000s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	2010s	0	0	1	0	0	0
Others	Multi-Family with 5+ Units	Non-Ducted Heating	Wood	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	None	1940s	0	0	1	0	0	0.00100829
Others	Single-Family Attached	Non-Ducted Heating	None	1950s	0	0	1	0	0	0.000733575
Others	Single-Family Attached	Non-Ducted Heating	None	1960s	0	0	1	0	0	0.00102734
Others	Single-Family Attached	Non-Ducted Heating	None	1970s	0	0	1	0	0	0.00148274
Others	Single-Family Attached	Non-Ducted Heating	None	1980s	0	0	1	0	0	0.00140496
Others	Single-Family Attached	Non-Ducted Heating	None	1990s	0	0	1	0	0	0.00101129
Others	Single-Family Attached	Non-Ducted Heating	None	2000s	0	0	1	0	0	0.000802521
Others	Single-Family Attached	Non-Ducted Heating	None	2010s	0	0	1	0	0	0.000206067
Others	Single-Family Attached	Non-Ducted Heating	None	<1940	0	0	1	0	0	0.00317132
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	1960s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	1970s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	1980s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	1990s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	2000s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	2010s	0	0	1	0	0	0
Others	Single-Family Attached	Non-Ducted Heating	Wood	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Electricity	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Fuel Oil	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Natural Gas	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	None	1940s	0	0	1	0	0	0.00907618
Others	Single-Family Detached	Non-Ducted Heating	None	1950s	0	0	1	0	0	0.0142258
Others	Single-Family Detached	Non-Ducted Heating	None	1960s	0	0	1	0	0	0.0139861
Others	Single-Family Detached	Non-Ducted Heating	None	1970s	0	0	1	0	0	0.0152133
Others	Single-Family Detached	Non-Ducted Heating	None	1980s	0	0	1	0	0	0.0102328
Others	Single-Family Detached	Non-Ducted Heating	None	1990s	0	0	1	0	0	0.00888565
Others	Single-Family Detached	Non-Ducted Heating	None	2000s	0	0	1	0	0	0.00745767
Others	Single-Family Detached	Non-Ducted Heating	None	2010s	0	0	1	0	0	0.00221761
Others	Single-Family Detached	Non-Ducted Heating	None	<1940	0	0	1	0	0	0.0212404
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Other Fuel	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Propane	<1940	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	1940s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	1950s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	1960s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	1970s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	1980s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	1990s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	2000s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	2010s	0	0	1	0	0	0
Others	Single-Family Detached	Non-Ducted Heating	Wood	<1940	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	1940s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	1950s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	1960s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	1970s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	1980s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	1990s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	2000s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	2010s	0	0	1	0	0	0
Others	Mobile Home	None	Electricity	<1940	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	1940s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	1950s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	1960s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	1970s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	1980s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	1990s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	2000s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	2010s	0	0	1	0	0	0
Others	Mobile Home	None	Fuel Oil	<1940	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	1940s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	1950s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	1960s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	1970s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	1980s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	1990s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	2000s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	2010s	0	0	1	0	0	0
Others	Mobile Home	None	Natural Gas	<1940	0	0	1	0	0	0
Others	Mobile Home	None	None	1940s	0	0	1	0	0	8.48898e-06
Others	Mobile Home	None	None	1950s	0	0	1	0	0	2.33785e-05
Others	Mobile Home	None	None	1960s	0	0	1	0	0	4.96567e-05
Others	Mobile Home	None	None	1970s	0	0	1	0	0	0.000118829
Others	Mobile Home	None	None	1980s	0	0	1	0	0	0.000100735
Others	Mobile Home	None	None	1990s	0	0	1	0	0	0.000112207
Others	Mobile Home	None	None	2000s	0	0	1	0	0	7.12936e-05
Others	Mobile Home	None	None	2010s	0	0	1	0	0	2.41752e-05
Others	Mobile Home	None	None	<1940	0	0	1	0	0	5.64017e-05
Others	Mobile Home	None	Other Fuel	1940s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	1950s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	1960s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	1970s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	1980s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	1990s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	2000s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	2010s	0	0	1	0	0	0
Others	Mobile Home	None	Other Fuel	<1940	0	0	1	0	0	0
Others	Mobile Home	None	Propane	1940s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	1950s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	1960s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	1970s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	1980s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	1990s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	2000s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	2010s	0	0	1	0	0	0
Others	Mobile Home	None	Propane	<1940	0	0	1	0	0	0
Others	Mobile Home	None	Wood	1940s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	1950s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	1960s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	1970s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	1980s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	1990s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	2000s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	2010s	0	0	1	0	0	0
Others	Mobile Home	None	Wood	<1940	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	1940s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	1950s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	1960s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	1970s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	1980s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	1990s	0	0	1	0	0	0
Others	Multi-Family with 2 - 4 Units	None	Electricity	2000s	0	0	1	0	0	0
