Dependency=ASHRAE IECC Climate Zone 2004 - Sub-CZ Split	Dependency=Geometry Building Type RECS	Dependency=Geometry Floor Area Bin	Dependency=HVAC Cooling Type	Option=<10% Conditioned	Option=20% Conditioned	Option=40% Conditioned	Option=60% Conditioned	Option=80% Conditioned	Option=100% Conditioned	Option=None	Option=Void	source_count	source_weight	sampling_probability
7A	Multi-Family with 5+ Units	2500-3999	Room AC	0	0.7562	0.184847	0.0447074	0	0.0142461	0	0	0.221811	826.863	3.5764e-07
7A	Multi-Family with 5+ Units	4000+	Central AC	0	0	0	0.0546631	0.109123	0.836214	0	0	0.0257432	105.627	2.21143e-07
7A	Multi-Family with 5+ Units	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00100697	2.69084	1.03397e-08
7A	Multi-Family with 5+ Units	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Multi-Family with 5+ Units	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00100697	0.325796	6.83979e-09
7A	Multi-Family with 5+ Units	4000+	None	0	0	0	0	0	0	1	0	0.0568395	267.188	3.84831e-08
7A	Multi-Family with 5+ Units	4000+	Room AC	0	0.799611	0.130064	0.0463403	0	0.023985	0	0	0.0205366	81.8517	2.92573e-07
7A	Single-Family Attached	0-1499	Central AC	0	0	0	0.0669964	0.133921	0.799083	0	0	6.75144	27595.7	9.25629e-05
7A	Single-Family Attached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	2322.27	1.19376e-05
7A	Single-Family Attached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Attached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	281.172	2.41313e-07
7A	Single-Family Attached	0-1499	None	0	0	0	0	0	0	1	0	23.0785	112162	5.13155e-06
7A	Single-Family Attached	0-1499	Room AC	0.00312985	0.722141	0.18417	0.0638993	0	0.0266601	0	0	9.06012	36260.1	1.38162e-05
7A	Single-Family Attached	1500-2499	Central AC	0	0	0	0.190608	0.237025	0.572368	0	0	4.74355	18198.9	5.25483e-05
7A	Single-Family Attached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	2457.99	6.50195e-06
7A	Single-Family Attached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Attached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	297.604	1.54193e-07
7A	Single-Family Attached	1500-2499	None	0	0	0	0	0	0	1	0	6.12262	27195.5	2.25362e-06
7A	Single-Family Attached	1500-2499	Room AC	0.125895	0.703358	0.128322	0.035709	0	0.00671702	0	0	1.33331	4730.56	5.8328e-06
7A	Single-Family Attached	2500-3999	Central AC	0	0	0	0.313327	0.297406	0.389267	0	0	2.20492	8180.51	7.52733e-06
7A	Single-Family Attached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	645.777	9.28909e-07
7A	Single-Family Attached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Attached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	78.1883	1.00042e-08
7A	Single-Family Attached	2500-3999	None	0	0	0	0	0	0	1	0	1.88399	8189.29	2.18767e-07
7A	Single-Family Attached	2500-3999	Room AC	0.149382	0.749161	0.076615	0.0215746	0	0.00326805	0	0	0.568769	1970.65	7.40669e-07
7A	Single-Family Attached	4000+	Central AC	0	0	0	0.297291	0.309203	0.393506	0	0	0.445301	1667	5.71924e-06
7A	Single-Family Attached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	95.0493	7.42497e-07
7A	Single-Family Attached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Attached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	11.5082	1.63619e-08
7A	Single-Family Attached	4000+	None	0	0	0	0	0	0	1	0	0.222874	935.556	3.64484e-07
7A	Single-Family Attached	4000+	Room AC	0.0797069	0.834182	0.056768	0.0235487	0	0.00579399	0	0	0.0526599	195.076	8.56004e-07
7A	Single-Family Detached	0-1499	Central AC	0	0	0	0.0669964	0.133921	0.799083	0	0	6.75144	27595.7	0.00162658
7A	Single-Family Detached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	2322.27	9.2554e-05
7A	Single-Family Detached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Detached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	281.172	9.52063e-06
7A	Single-Family Detached	0-1499	None	0	0	0	0	0	0	1	0	23.0785	112162	0.00021054
7A	Single-Family Detached	0-1499	Room AC	0.00312985	0.722141	0.18417	0.0638993	0	0.0266601	0	0	9.06012	36260.1	0.000465533
7A	Single-Family Detached	1500-2499	Central AC	0	0	0	0.190608	0.237025	0.572368	0	0	4.74355	18198.9	0.00140989
7A	Single-Family Detached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	2457.99	9.72956e-05
7A	Single-Family Detached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Detached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	297.604	7.53155e-06
7A	Single-Family Detached	1500-2499	None	0	0	0	0	0	0	1	0	6.12262	27195.5	0.000177303
7A	Single-Family Detached	1500-2499	Room AC	0.125895	0.703358	0.128322	0.035709	0	0.00671702	0	0	1.33331	4730.56	0.000390114
7A	Single-Family Detached	2500-3999	Central AC	0	0	0	0.313327	0.297406	0.389267	0	0	2.20492	8180.51	0.000764471
7A	Single-Family Detached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	645.777	5.94198e-05
7A	Single-Family Detached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Detached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	78.1883	3.37168e-06
7A	Single-Family Detached	2500-3999	None	0	0	0	0	0	0	1	0	1.88399	8189.29	7.7296e-05
7A	Single-Family Detached	2500-3999	Room AC	0.149382	0.749161	0.076615	0.0215746	0	0.00326805	0	0	0.568769	1970.65	0.000159296
7A	Single-Family Detached	4000+	Central AC	0	0	0	0.297291	0.309203	0.393506	0	0	0.445301	1667	0.000181841
7A	Single-Family Detached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	95.0493	1.4655e-05
7A	Single-Family Detached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7A	Single-Family Detached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	11.5082	5.75525e-07
7A	Single-Family Detached	4000+	None	0	0	0	0	0	0	1	0	0.222874	935.556	1.70296e-05
7A	Single-Family Detached	4000+	Room AC	0.0797069	0.834182	0.056768	0.0235487	0	0.00579399	0	0	0.0526599	195.076	3.28016e-05
7AK	Mobile Home	0-1499	Central AC	0	0	0	0.00300969	0.0620533	0.934937	0	0	0.0353638	93.8049	0
7AK	Mobile Home	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0153742	30.4255	0
7AK	Mobile Home	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Mobile Home	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0153742	3.68381	4.35212e-07
7AK	Mobile Home	0-1499	None	0	0	0	0	0	0	1	0	0.306014	968.315	6.75584e-05
7AK	Mobile Home	0-1499	Room AC	0	0.649075	0.146991	0.134659	0	0.0692751	0	0	0.311755	761.991	0
7AK	Mobile Home	1500-2499	Central AC	0	0	0	0.0108654	0.139363	0.849771	0	0	0.0248466	61.8628	0
7AK	Mobile Home	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0177342	32.2036	0
7AK	Mobile Home	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Mobile Home	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0177342	3.89909	8.34504e-08
7AK	Mobile Home	1500-2499	None	0	0	0	0	0	0	1	0	0.0811843	234.783	1.54257e-05
7AK	Mobile Home	1500-2499	Room AC	0	0.76415	0.123794	0.0909589	0	0.021097	0	0	0.0458788	99.4109	0
7AK	Mobile Home	2500-3999	Central AC	0	0	0	0.0231764	0.226905	0.749919	0	0	0.0115493	27.8076	0
7AK	Mobile Home	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00462317	8.46073	0
7AK	Mobile Home	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Mobile Home	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00462317	1.02439	1.02635e-08
7AK	Mobile Home	2500-3999	None	0	0	0	0	0	0	1	0	0.0249812	70.6995	1.27493e-06
7AK	Mobile Home	2500-3999	Room AC	0	0.854013	0.0775536	0.057663	0	0.0107701	0	0	0.0195711	41.4124	0
7AK	Mobile Home	4000+	Central AC	0	0	0	0.0216443	0.232195	0.746161	0	0	0.00233247	5.66655	0
7AK	Mobile Home	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.000796867	1.2453	0
7AK	Mobile Home	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Mobile Home	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.000796867	0.150776	6.94473e-11
7AK	Mobile Home	4000+	None	0	0	0	0	0	0	1	0	0.00295525	8.07681	1.50616e-07
7AK	Mobile Home	4000+	Room AC	0	0.872072	0.0526979	0.0577195	0	0.017511	0	0	0.00181201	4.09944	0
7AK	Multi-Family with 2 - 4 Units	0-1499	Central AC	0	0	0	0.00700857	0.0268897	0.966102	0	0	0.390306	396.374	0
7AK	Multi-Family with 2 - 4 Units	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0194277	14.9031	0
7AK	Multi-Family with 2 - 4 Units	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 2 - 4 Units	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0194277	1.80441	2.78472e-06
7AK	Multi-Family with 2 - 4 Units	0-1499	None	0	0	0	0	0	0	1	0	5.8857	7261.37	0.000196673
7AK	Multi-Family with 2 - 4 Units	0-1499	Room AC	0	0.512643	0.312499	0.0931246	0	0.0817333	0	0	3.53331	3448.87	0
7AK	Multi-Family with 2 - 4 Units	1500-2499	Central AC	0	0	0	0.0262526	0.0626594	0.911088	0	0	0.274229	261.402	0
7AK	Multi-Family with 2 - 4 Units	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.02241	15.774	0
7AK	Multi-Family with 2 - 4 Units	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 2 - 4 Units	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.02241	1.90986	2.63099e-07
7AK	Multi-Family with 2 - 4 Units	1500-2499	None	0	0	0	0	0	0	1	0	1.56145	1760.63	2.18213e-05
7AK	Multi-Family with 2 - 4 Units	1500-2499	Room AC	0	0.632294	0.275727	0.0659016	0	0.0260774	0	0	0.519972	449.947	0
7AK	Multi-Family with 2 - 4 Units	2500-3999	Central AC	0	0	0	0.0582069	0.106044	0.835749	0	0	0.127468	117.502	0
7AK	Multi-Family with 2 - 4 Units	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00584211	4.14424	0
7AK	Multi-Family with 2 - 4 Units	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 2 - 4 Units	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00584211	0.501769	1.03197e-07
7AK	Multi-Family with 2 - 4 Units	2500-3999	None	0	0	0	0	0	0	1	0	0.480474	530.174	5.58089e-06
7AK	Multi-Family with 2 - 4 Units	2500-3999	Room AC	0	0.7562	0.184847	0.0447074	0	0.0142461	0	0	0.221811	187.438	0
7AK	Multi-Family with 2 - 4 Units	4000+	Central AC	0	0	0	0.0546631	0.109123	0.836214	0	0	0.0257432	23.9441	0
7AK	Multi-Family with 2 - 4 Units	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00100697	0.609974	0
7AK	Multi-Family with 2 - 4 Units	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 2 - 4 Units	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00100697	0.0738534	2.71997e-08
7AK	Multi-Family with 2 - 4 Units	4000+	None	0	0	0	0	0	0	1	0	0.0568395	60.5678	1.16718e-06
7AK	Multi-Family with 2 - 4 Units	4000+	Room AC	0	0.799611	0.130064	0.0463403	0	0.023985	0	0	0.0205366	18.5546	0
7AK	Multi-Family with 5+ Units	0-1499	Central AC	0	0	0	0.00700857	0.0268897	0.966102	0	0	0.390306	396.374	0
7AK	Multi-Family with 5+ Units	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0194277	14.9031	0
7AK	Multi-Family with 5+ Units	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 5+ Units	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0194277	1.80441	2.39122e-06
7AK	Multi-Family with 5+ Units	0-1499	None	0	0	0	0	0	0	1	0	5.8857	7261.37	0.000197521
7AK	Multi-Family with 5+ Units	0-1499	Room AC	0	0.512643	0.312499	0.0931246	0	0.0817333	0	0	3.53331	3448.87	0
7AK	Multi-Family with 5+ Units	1500-2499	Central AC	0	0	0	0.0262526	0.0626594	0.911088	0	0	0.274229	261.402	0
7AK	Multi-Family with 5+ Units	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.02241	15.774	0
7AK	Multi-Family with 5+ Units	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 5+ Units	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.02241	1.90986	1.82557e-07
7AK	Multi-Family with 5+ Units	1500-2499	None	0	0	0	0	0	0	1	0	1.56145	1760.63	1.33971e-05
7AK	Multi-Family with 5+ Units	1500-2499	Room AC	0	0.632294	0.275727	0.0659016	0	0.0260774	0	0	0.519972	449.947	0
7AK	Multi-Family with 5+ Units	2500-3999	Central AC	0	0	0	0.0582069	0.106044	0.835749	0	0	0.127468	117.502	0
7AK	Multi-Family with 5+ Units	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00584211	4.14424	0
7AK	Multi-Family with 5+ Units	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 5+ Units	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00584211	0.501769	5.71396e-10
7AK	Multi-Family with 5+ Units	2500-3999	None	0	0	0	0	0	0	1	0	0.480474	530.174	6.53159e-07
7AK	Multi-Family with 5+ Units	2500-3999	Room AC	0	0.7562	0.184847	0.0447074	0	0.0142461	0	0	0.221811	187.438	0
7AK	Multi-Family with 5+ Units	4000+	Central AC	0	0	0	0.0546631	0.109123	0.836214	0	0	0.0257432	23.9441	0
7AK	Multi-Family with 5+ Units	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00100697	0.609974	0
7AK	Multi-Family with 5+ Units	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Multi-Family with 5+ Units	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00100697	0.0738534	7.12902e-10
7AK	Multi-Family with 5+ Units	4000+	None	0	0	0	0	0	0	1	0	0.0568395	60.5678	6.37921e-07
7AK	Multi-Family with 5+ Units	4000+	Room AC	0	0.799611	0.130064	0.0463403	0	0.023985	0	0	0.0205366	18.5546	0
7AK	Single-Family Attached	0-1499	Central AC	0	0	0	0.0669964	0.133921	0.799083	0	0	6.75144	6255.56	0
7AK	Single-Family Attached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	526.426	0
7AK	Single-Family Attached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Attached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	63.7377	3.79319e-07
7AK	Single-Family Attached	0-1499	None	0	0	0	0	0	0	1	0	23.0785	25425.6	7.46254e-05
7AK	Single-Family Attached	0-1499	Room AC	0.00312985	0.722141	0.18417	0.0638993	0	0.0266601	0	0	9.06012	8219.65	0
7AK	Single-Family Attached	1500-2499	Central AC	0	0	0	0.190608	0.237025	0.572368	0	0	4.74355	4125.44	0
7AK	Single-Family Attached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	557.191	0
7AK	Single-Family Attached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Attached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	67.4626	3.29104e-07
7AK	Single-Family Attached	1500-2499	None	0	0	0	0	0	0	1	0	6.12262	6164.84	5.48145e-05
7AK	Single-Family Attached	1500-2499	Room AC	0.125895	0.703358	0.128322	0.035709	0	0.00671702	0	0	1.33331	1072.35	0
7AK	Single-Family Attached	2500-3999	Central AC	0	0	0	0.313327	0.297406	0.389267	0	0	2.20492	1854.41	0
7AK	Single-Family Attached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	146.388	0
7AK	Single-Family Attached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Attached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	17.7242	5.7225e-08
7AK	Single-Family Attached	2500-3999	None	0	0	0	0	0	0	1	0	1.88399	1856.4	7.95098e-06
7AK	Single-Family Attached	2500-3999	Room AC	0.149382	0.749161	0.076615	0.0215746	0	0.00326805	0	0	0.568769	446.719	0
7AK	Single-Family Attached	4000+	Central AC	0	0	0	0.297291	0.309203	0.393506	0	0	0.445301	377.885	0
7AK	Single-Family Attached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	21.5463	0
7AK	Single-Family Attached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Attached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	2.60875	1.12213e-09
7AK	Single-Family Attached	4000+	None	0	0	0	0	0	0	1	0	0.222874	212.077	1.82253e-06
7AK	Single-Family Attached	4000+	Room AC	0.0797069	0.834182	0.056768	0.0235487	0	0.00579399	0	0	0.0526599	44.221	0
7AK	Single-Family Detached	0-1499	Central AC	0	0	0	0.0669964	0.133921	0.799083	0	0	6.75144	6255.56	0
7AK	Single-Family Detached	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	526.426	0
7AK	Single-Family Detached	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Detached	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.770954	63.7377	5.3082e-06
7AK	Single-Family Detached	0-1499	None	0	0	0	0	0	0	1	0	23.0785	25425.6	0.000383668
7AK	Single-Family Detached	0-1499	Room AC	0.00312985	0.722141	0.18417	0.0638993	0	0.0266601	0	0	9.06012	8219.65	0
7AK	Single-Family Detached	1500-2499	Central AC	0	0	0	0.190608	0.237025	0.572368	0	0	4.74355	4125.44	0
7AK	Single-Family Detached	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	557.191	0
7AK	Single-Family Detached	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Detached	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.889302	67.4626	4.61584e-06
7AK	Single-Family Detached	1500-2499	None	0	0	0	0	0	0	1	0	6.12262	6164.84	0.000475057
7AK	Single-Family Detached	1500-2499	Room AC	0.125895	0.703358	0.128322	0.035709	0	0.00671702	0	0	1.33331	1072.35	0
7AK	Single-Family Detached	2500-3999	Central AC	0	0	0	0.313327	0.297406	0.389267	0	0	2.20492	1854.41	0
7AK	Single-Family Detached	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	146.388	0
7AK	Single-Family Detached	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Detached	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.231834	17.7242	1.93383e-06
7AK	Single-Family Detached	2500-3999	None	0	0	0	0	0	0	1	0	1.88399	1856.4	0.000199405
7AK	Single-Family Detached	2500-3999	Room AC	0.149382	0.749161	0.076615	0.0215746	0	0.00326805	0	0	0.568769	446.719	0
7AK	Single-Family Detached	4000+	Central AC	0	0	0	0.297291	0.309203	0.393506	0	0	0.445301	377.885	0
7AK	Single-Family Detached	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	21.5463	0
7AK	Single-Family Detached	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7AK	Single-Family Detached	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0399597	2.60875	5.16829e-07
7AK	Single-Family Detached	4000+	None	0	0	0	0	0	0	1	0	0.222874	212.077	4.82092e-05
7AK	Single-Family Detached	4000+	Room AC	0.0797069	0.834182	0.056768	0.0235487	0	0.00579399	0	0	0.0526599	44.221	0
7B	Mobile Home	0-1499	Central AC	0	0	0	0.00300969	0.0620533	0.934937	0	0	0.0353638	59.3702	2.47305e-05
7B	Mobile Home	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0153742	19.2567	1.02844e-06
7B	Mobile Home	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Mobile Home	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0153742	2.33153	2.77958e-07
7B	Mobile Home	0-1499	None	0	0	0	0	0	0	1	0	0.306014	612.857	2.23708e-05
7B	Mobile Home	0-1499	Room AC	0	0.649075	0.146991	0.134659	0	0.0692751	0	0	0.311755	482.273	1.8691e-05
7B	Mobile Home	1500-2499	Central AC	0	0	0	0.0108654	0.139363	0.849771	0	0	0.0248466	39.1537	7.60244e-06
7B	Mobile Home	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0177342	20.382	3.31139e-07
7B	Mobile Home	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Mobile Home	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0177342	2.46778	5.67543e-08
7B	Mobile Home	1500-2499	None	0	0	0	0	0	0	1	0	0.0811843	148.597	4.74093e-06
7B	Mobile Home	1500-2499	Room AC	0	0.76415	0.123794	0.0909589	0	0.021097	0	0	0.0458788	62.9183	4.22378e-06
7B	Mobile Home	2500-3999	Central AC	0	0	0	0.0231764	0.226905	0.749919	0	0	0.0115493	17.5998	1.81219e-06
7B	Mobile Home	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00462317	5.35489	7.99615e-08
7B	Mobile Home	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Mobile Home	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00462317	0.64835	1.9246e-08
7B	Mobile Home	2500-3999	None	0	0	0	0	0	0	1	0	0.0249812	44.7465	1.507e-06
7B	Mobile Home	2500-3999	Room AC	0	0.854013	0.0775536	0.057663	0	0.0107701	0	0	0.0195711	26.2104	1.14201e-06
7B	Mobile Home	4000+	Central AC	0	0	0	0.0216443	0.232195	0.746161	0	0	0.00233247	3.58642	1.45616e-07
7B	Mobile Home	4000+	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.000796867	0.788165	4.64979e-09
7B	Mobile Home	4000+	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Mobile Home	4000+	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.000796867	0.095428	9.00635e-10
7B	Mobile Home	4000+	None	0	0	0	0	0	0	1	0	0.00295525	5.11191	2.06242e-07
7B	Mobile Home	4000+	Room AC	0	0.872072	0.0526979	0.0577195	0	0.017511	0	0	0.00181201	2.59458	1.13271e-07
7B	Multi-Family with 2 - 4 Units	0-1499	Central AC	0	0	0	0.00700857	0.0268897	0.966102	0	0	0.390306	250.87	2.04151e-05
7B	Multi-Family with 2 - 4 Units	0-1499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0194277	9.43232	8.52121e-07
7B	Multi-Family with 2 - 4 Units	0-1499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Multi-Family with 2 - 4 Units	0-1499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.0194277	1.14203	4.81327e-08
7B	Multi-Family with 2 - 4 Units	0-1499	None	0	0	0	0	0	0	1	0	5.8857	4595.8	1.58877e-05
7B	Multi-Family with 2 - 4 Units	0-1499	Room AC	0	0.512643	0.312499	0.0931246	0	0.0817333	0	0	3.53331	2182.83	1.83393e-05
7B	Multi-Family with 2 - 4 Units	1500-2499	Central AC	0	0	0	0.0262526	0.0626594	0.911088	0	0	0.274229	165.444	2.45833e-06
7B	Multi-Family with 2 - 4 Units	1500-2499	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.02241	9.98355	1.4144e-07
7B	Multi-Family with 2 - 4 Units	1500-2499	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Multi-Family with 2 - 4 Units	1500-2499	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.02241	1.20877	1.43062e-08
7B	Multi-Family with 2 - 4 Units	1500-2499	None	0	0	0	0	0	0	1	0	1.56145	1114.33	1.32074e-06
7B	Multi-Family with 2 - 4 Units	1500-2499	Room AC	0	0.632294	0.275727	0.0659016	0	0.0260774	0	0	0.519972	284.776	1.14362e-06
7B	Multi-Family with 2 - 4 Units	2500-3999	Central AC	0	0	0	0.0582069	0.106044	0.835749	0	0	0.127468	74.3682	2.0746e-06
7B	Multi-Family with 2 - 4 Units	2500-3999	Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00584211	2.62294	3.33386e-07
7B	Multi-Family with 2 - 4 Units	2500-3999	Evaporative or Swamp Cooler	0	0	0	0	0	0	0	1	5e-18	5e-18	0
7B	Multi-Family with 2 - 4 Units	2500-3999	Non-Ducted Heat Pump	0	0	0	0	0	1	0	0	0.00584211	0.317575	3.31728e-08
7B	Multi-Family with 2 - 4 Units	2500-3999	None	0	0	0	0	0	0	1	0	0.480474	335.553	6.68604e-07
